"subject","subject_label","predicate","object","object_label","sentence","source_url"
"2013","DATE","look","$103.7 billion","MONEY","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2013","DATE","look","the United Kingdom","GPE","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2013","DATE","look","$22.3 billion","MONEY","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"the United States","GPE","look","$335.2 billion","MONEY","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"the United States","GPE","look","China","GPE","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"the United States","GPE","look","$103.7 billion","MONEY","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"the United States","GPE","look","the United Kingdom","GPE","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"the United States","GPE","look","$22.3 billion","MONEY","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$335.2 billion","MONEY","look","China","GPE","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$335.2 billion","MONEY","look","$103.7 billion","MONEY","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$335.2 billion","MONEY","look","the United Kingdom","GPE","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$335.2 billion","MONEY","look","$22.3 billion","MONEY","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"China","GPE","look","$103.7 billion","MONEY","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"China","GPE","look","the United Kingdom","GPE","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"China","GPE","look","$22.3 billion","MONEY","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$103.7 billion","MONEY","look","the United Kingdom","GPE","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$103.7 billion","MONEY","look","$22.3 billion","MONEY","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"the United Kingdom","GPE","look","$22.3 billion","MONEY","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","GPE","say","AI","GPE","More companies are implementing AI in some part of their business: In surveys, 55% of organizations said they were using AI in 2023, up from 50% in 2022 and 20% in 2017.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","GPE","say","2023","DATE","More companies are implementing AI in some part of their business: In surveys, 55% of organizations said they were using AI in 2023, up from 50% in 2022 and 20% in 2017.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","GPE","say","2022","DATE","More companies are implementing AI in some part of their business: In surveys, 55% of organizations said they were using AI in 2023, up from 50% in 2022 and 20% in 2017.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","GPE","say","2017","DATE","More companies are implementing AI in some part of their business: In surveys, 55% of organizations said they were using AI in 2023, up from 50% in 2022 and 20% in 2017.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","GPE","say","2023","DATE","More companies are implementing AI in some part of their business: In surveys, 55% of organizations said they were using AI in 2023, up from 50% in 2022 and 20% in 2017.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","GPE","say","2022","DATE","More companies are implementing AI in some part of their business: In surveys, 55% of organizations said they were using AI in 2023, up from 50% in 2022 and 20% in 2017.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","GPE","say","2017","DATE","More companies are implementing AI in some part of their business: In surveys, 55% of organizations said they were using AI in 2023, up from 50% in 2022 and 20% in 2017.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","say","2022","DATE","More companies are implementing AI in some part of their business: In surveys, 55% of organizations said they were using AI in 2023, up from 50% in 2022 and 20% in 2017.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","say","2017","DATE","More companies are implementing AI in some part of their business: In surveys, 55% of organizations said they were using AI in 2023, up from 50% in 2022 and 20% in 2017.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2022","DATE","say","2017","DATE","More companies are implementing AI in some part of their business: In surveys, 55% of organizations said they were using AI in 2023, up from 50% in 2022 and 20% in 2017.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"Wealthier People Worry About Jobs
Globally","PERSON","expect","AI","GPE","Younger and Wealthier People Worry About Jobs
Globally, most people expect AI to change their jobs, and more than a third expect AI to replace them.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"Wealthier People Worry About Jobs
Globally","PERSON","expect","AI","ORG","Younger and Wealthier People Worry About Jobs
Globally, most people expect AI to change their jobs, and more than a third expect AI to replace them.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","GPE","expect","AI","ORG","Younger and Wealthier People Worry About Jobs
Globally, most people expect AI to change their jobs, and more than a third expect AI to replace them.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","GPE","anticipate","Gen X","PERSON","Younger generations — Gen Z and millennials — anticipate more substantial effects from AI compared with older generations like Gen X and baby boomers.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"Gen Z","ORG","believe","AI","ORG","Specifically, 66% of Gen Z compared with 46% of boomer respondents believe AI will significantly affect their current jobs.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"the Commonwealth Worries About AI Products
When","ORG","say","AI","ORG","While the Commonwealth Worries About AI Products
When asked in a survey about whether AI products and services make you nervous, 69% of Aussies and 65% of Brits said yes.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"the Commonwealth Worries About AI Products
When","ORG","say","Aussies","ORG","While the Commonwealth Worries About AI Products
When asked in a survey about whether AI products and services make you nervous, 69% of Aussies and 65% of Brits said yes.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"the Commonwealth Worries About AI Products
When","ORG","say","Brits","NORP","While the Commonwealth Worries About AI Products
When asked in a survey about whether AI products and services make you nervous, 69% of Aussies and 65% of Brits said yes.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","ORG","say","Aussies","ORG","While the Commonwealth Worries About AI Products
When asked in a survey about whether AI products and services make you nervous, 69% of Aussies and 65% of Brits said yes.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","ORG","say","Brits","NORP","While the Commonwealth Worries About AI Products
When asked in a survey about whether AI products and services make you nervous, 69% of Aussies and 65% of Brits said yes.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"Aussies","ORG","say","Brits","NORP","While the Commonwealth Worries About AI Products
When asked in a survey about whether AI products and services make you nervous, 69% of Aussies and 65% of Brits said yes.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
